MR_SUBMISSION_TEMPLATE_ID,TAX_RATE,CREATED_DATE
142199,,"2016-07-28 14:24:19"
142222,,"2016-07-28 14:45:14"
142223,,"2016-07-28 14:45:16"
142237,,"2016-07-28 14:51:04"
142238,,"2016-07-28 14:51:06"
142239,0.000000000000000,"2016-07-28 14:51:13"
142240,0.000000000000000,"2016-07-28 14:51:15"
142241,0.000000000000000,"2016-07-28 14:51:17"
142242,0.000000000000000,"2016-07-28 14:51:18"
142243,,"2016-07-28 14:51:26"
142244,,"2016-07-28 14:51:28"
142248,,"2016-07-28 14:57:04"
142249,,"2016-07-28 14:57:06"
142250,,"2016-07-28 14:57:08"
142251,,"2016-07-28 14:57:10"
142252,,"2016-07-28 14:57:11"
142253,,"2016-07-28 14:57:13"
142254,,"2016-07-28 14:57:15"
142259,,"2016-07-28 15:05:08"
142260,,"2016-07-28 15:05:11"
142270,,"2016-07-28 15:22:05"
142271,,"2016-07-28 15:22:07"
142275,,"2016-07-28 15:26:19"
142276,,"2016-07-28 15:26:21"
142285,,"2016-07-28 15:35:15"
142286,,"2016-07-28 15:35:17"
142341,0.017500000000000,"2016-07-28 15:38:24"
142342,0.017500000000000,"2016-07-28 15:38:26"
142370,,"2016-07-28 15:47:08"
142371,,"2016-07-28 15:47:10"
142372,0.017500000000000,"2016-07-28 15:49:04"
142373,0.017500000000000,"2016-07-28 15:49:06"
142378,,"2016-07-28 15:54:04"
142379,,"2016-07-28 15:54:06"
142380,,"2016-07-28 16:04:04"
142381,,"2016-07-28 16:04:06"
142384,,"2016-07-28 16:10:05"
142385,,"2016-07-28 16:10:07"
142390,,"2016-07-28 16:14:04"
142391,,"2016-07-28 16:14:06"
142392,,"2016-07-28 16:14:13"
142393,,"2016-07-28 16:14:16"
142462,,"2016-07-28 16:50:15"
142463,,"2016-07-28 16:50:18"
142464,,"2016-07-28 16:50:20"
142469,0.017500000000000,"2016-07-28 16:54:04"
142470,0.017500000000000,"2016-07-28 16:54:06"
142471,,"2016-07-28 16:54:13"
142472,,"2016-07-28 16:54:16"
142473,,"2016-07-28 16:57:04"
142474,,"2016-07-28 16:57:07"
142475,,"2016-07-28 16:59:04"
142476,,"2016-07-28 16:59:06"
142477,0.000000000000000,"2016-07-28 17:19:04"
142478,0.000000000000000,"2016-07-28 17:19:06"
142484,,"2016-07-28 17:27:04"
142485,,"2016-07-28 17:27:06"
142548,,"2016-07-28 17:48:04"
142549,,"2016-07-28 17:48:06"
142613,,"2016-07-28 18:06:05"
142614,,"2016-07-28 18:06:07"
142622,,"2016-07-28 18:10:05"
142623,,"2016-07-28 18:10:07"
142627,,"2016-07-28 18:18:05"
142628,,"2016-07-28 18:18:07"
142629,,"2016-07-28 18:18:09"
142630,,"2016-07-28 18:18:11"
142631,,"2016-07-28 18:18:13"
142632,,"2016-07-28 18:18:15"
142633,,"2016-07-28 18:18:17"
142634,,"2016-07-28 18:18:19"
142635,,"2016-07-28 18:18:21"
142636,,"2016-07-28 18:18:22"
142637,,"2016-07-28 18:18:24"
142638,,"2016-07-28 18:18:26"
142639,,"2016-07-28 18:18:28"
142640,,"2016-07-28 18:18:30"
142641,,"2016-07-28 18:18:32"
142642,,"2016-07-28 18:18:34"
142643,,"2016-07-28 18:18:36"
142644,,"2016-07-28 18:18:38"
142645,,"2016-07-28 18:18:40"
142646,,"2016-07-28 18:18:42"
142647,,"2016-07-28 18:18:44"
142648,,"2016-07-28 18:18:46"
142649,,"2016-07-28 18:18:47"
142650,,"2016-07-28 18:18:49"
142651,,"2016-07-28 18:18:51"
142652,,"2016-07-28 18:18:54"
142653,,"2016-07-28 18:18:56"
142654,,"2016-07-28 18:18:58"
142655,,"2016-07-28 18:19:00"
142656,,"2016-07-28 18:19:02"
142657,,"2016-07-28 18:19:04"
142658,,"2016-07-28 18:19:06"
142659,,"2016-07-28 18:19:08"
142660,,"2016-07-28 18:19:11"
142661,,"2016-07-28 18:19:14"
142662,,"2016-07-28 18:19:18"
142663,,"2016-07-28 18:19:20"
142664,,"2016-07-28 18:19:22"
142665,,"2016-07-28 18:19:24"
142666,,"2016-07-28 18:19:26"
142667,,"2016-07-28 18:19:28"
142668,,"2016-07-28 18:19:30"
142669,,"2016-07-28 18:19:32"
142670,,"2016-07-28 18:19:34"
142671,,"2016-07-28 18:19:36"
142672,,"2016-07-28 18:19:38"
142673,,"2016-07-28 18:19:40"
142674,,"2016-07-28 18:19:42"
142675,,"2016-07-28 18:19:45"
142676,,"2016-07-28 18:19:47"
142677,,"2016-07-28 18:19:49"
142678,,"2016-07-28 18:19:50"
142679,,"2016-07-28 18:19:53"
142680,,"2016-07-28 18:19:55"
142681,,"2016-07-28 18:19:57"
142682,,"2016-07-28 18:19:58"
142683,,"2016-07-28 18:20:00"
142691,,"2016-07-28 18:23:04"
142692,,"2016-07-28 18:23:06"
142693,,"2016-07-28 18:23:14"
142694,,"2016-07-28 18:23:16"
142695,,"2016-07-28 18:25:04"
142696,,"2016-07-28 18:25:06"
142697,,"2016-07-28 18:25:08"
142698,,"2016-07-28 18:38:06"
142699,,"2016-07-28 18:38:08"
142700,,"2016-07-28 18:38:10"
142701,,"2016-07-28 18:38:12"
142702,,"2016-07-28 18:38:15"
142703,,"2016-07-28 18:38:17"
142704,,"2016-07-28 18:38:25"
142705,,"2016-07-28 18:38:27"
142706,,"2016-07-28 18:38:29"
142707,,"2016-07-28 18:38:31"
142708,,"2016-07-28 18:38:34"
142709,,"2016-07-28 18:38:37"
142710,,"2016-07-28 18:38:39"
142711,,"2016-07-28 18:38:41"
142712,,"2016-07-28 18:38:43"
142713,,"2016-07-28 18:38:45"
142714,,"2016-07-28 18:38:47"
142715,,"2016-07-28 18:38:50"
142716,,"2016-07-28 18:38:52"
142717,,"2016-07-28 18:38:56"
142718,,"2016-07-28 18:39:01"
142719,,"2016-07-28 18:39:03"
142720,,"2016-07-28 18:39:05"
142721,,"2016-07-28 18:39:06"
142722,,"2016-07-28 18:39:08"
142723,,"2016-07-28 18:39:10"
142724,,"2016-07-28 18:39:12"
142725,,"2016-07-28 18:39:16"
142726,,"2016-07-28 18:39:18"
142727,,"2016-07-28 18:39:20"
142728,,"2016-07-28 18:39:22"
142729,,"2016-07-28 18:39:24"
142730,,"2016-07-28 18:39:26"
142731,,"2016-07-28 18:39:28"
142732,,"2016-07-28 18:39:30"
142733,,"2016-07-28 18:39:34"
142734,,"2016-07-28 18:39:37"
142735,,"2016-07-28 18:39:39"
142736,,"2016-07-28 18:39:41"
142737,,"2016-07-28 18:39:43"
142738,,"2016-07-28 18:39:44"
142739,,"2016-07-28 18:39:46"
142740,,"2016-07-28 18:39:48"
142741,,"2016-07-28 18:39:50"
142742,,"2016-07-28 18:39:52"
142743,,"2016-07-28 18:39:54"
142744,,"2016-07-28 18:39:56"
142745,,"2016-07-28 18:39:58"
142746,,"2016-07-28 18:40:00"
142747,,"2016-07-28 18:40:02"
142748,,"2016-07-28 18:40:04"
142749,,"2016-07-28 18:40:06"
142772,,"2016-07-28 19:25:04"
142773,,"2016-07-28 19:25:06"
142776,,"2016-07-28 19:29:04"
142777,,"2016-07-28 19:29:06"
142778,,"2016-07-28 19:39:23"
142779,,"2016-07-28 19:39:25"
142780,,"2016-07-28 19:39:27"
142787,,"2016-07-28 19:54:05"
142788,,"2016-07-28 19:54:07"
142799,,"2016-07-28 20:55:05"
142800,,"2016-07-28 20:55:07"
142805,0.000000000000000,"2016-07-28 22:09:07"
142806,0.000000000000000,"2016-07-28 22:09:09"
142835,,"2016-07-28 22:51:07"
142836,,"2016-07-28 22:51:09"
142852,,"2016-07-28 23:33:05"
142853,,"2016-07-28 23:33:07"
142858,,"2016-07-29 06:20:05"
142859,,"2016-07-29 06:20:07"
142862,,"2016-07-29 06:39:03"
142863,,"2016-07-29 06:39:05"
142864,,"2016-07-29 08:03:04"
142865,,"2016-07-29 08:03:06"
142866,,"2016-07-29 08:04:07"
142867,,"2016-07-29 08:04:10"
142871,,"2016-07-29 08:04:58"
142872,,"2016-07-29 08:05:03"
142875,,"2016-07-29 08:05:23"
142876,,"2016-07-29 08:05:26"
142877,,"2016-07-29 08:05:28"
142926,,"2016-07-29 09:28:28"
142927,,"2016-07-29 09:28:29"
143026,,"2016-07-29 09:44:05"
143027,,"2016-07-29 09:44:07"
143028,,"2016-07-29 09:44:09"
143054,,"2016-07-29 09:45:42"
143055,,"2016-07-29 09:45:44"
143056,,"2016-07-29 09:45:46"
143057,,"2016-07-29 09:45:47"
143058,,"2016-07-29 09:45:49"
143059,,"2016-07-29 09:45:51"
143060,,"2016-07-29 09:45:53"
143061,,"2016-07-29 09:45:54"
143062,,"2016-07-29 09:47:06"
143063,,"2016-07-29 09:47:08"
143077,,"2016-07-29 09:54:05"
143078,,"2016-07-29 09:54:07"
143079,,"2016-07-29 09:54:14"
143080,,"2016-07-29 09:54:16"
143083,,"2016-07-29 10:00:09"
143084,,"2016-07-29 10:00:12"
143085,,"2016-07-29 10:02:06"
143086,,"2016-07-29 10:02:08"
143087,,"2016-07-29 10:02:09"
143126,,"2016-07-29 10:06:15"
143127,,"2016-07-29 10:06:17"
143128,,"2016-07-29 10:06:22"
143129,,"2016-07-29 10:06:24"
143130,,"2016-07-29 10:06:29"
143131,,"2016-07-29 10:06:31"
143132,,"2016-07-29 10:06:37"
143133,,"2016-07-29 10:06:39"
143134,,"2016-07-29 10:06:41"
143135,,"2016-07-29 10:06:43"
143142,,"2016-07-29 10:18:06"
143143,,"2016-07-29 10:18:08"
143144,,"2016-07-29 10:18:10"
143145,,"2016-07-29 10:18:12"
143146,,"2016-07-29 10:18:15"
143147,,"2016-07-29 10:18:17"
143148,,"2016-07-29 10:18:19"
143149,,"2016-07-29 10:18:20"
143150,,"2016-07-29 10:18:22"
143151,,"2016-07-29 10:18:24"
143152,,"2016-07-29 10:18:26"
143153,,"2016-07-29 10:18:28"
143154,,"2016-07-29 10:18:30"
143155,,"2016-07-29 10:18:32"
143156,,"2016-07-29 10:18:34"
143157,,"2016-07-29 10:18:36"
143158,,"2016-07-29 10:18:38"
143159,,"2016-07-29 10:18:39"
143160,,"2016-07-29 10:18:41"
143161,,"2016-07-29 10:18:43"
143162,,"2016-07-29 10:18:45"
143163,,"2016-07-29 10:18:47"
143164,,"2016-07-29 10:18:49"
143165,,"2016-07-29 10:18:51"
143166,,"2016-07-29 10:18:52"
143167,,"2016-07-29 10:18:54"
143168,,"2016-07-29 10:18:56"
143169,,"2016-07-29 10:18:58"
143170,,"2016-07-29 10:19:00"
143171,,"2016-07-29 10:19:02"
143172,,"2016-07-29 10:19:03"
143173,,"2016-07-29 10:19:05"
143174,,"2016-07-29 10:19:07"
143175,,"2016-07-29 10:19:09"
143176,,"2016-07-29 10:19:11"
143177,,"2016-07-29 10:19:13"
143178,,"2016-07-29 10:19:15"
143179,,"2016-07-29 10:19:16"
143180,,"2016-07-29 10:19:19"
143181,,"2016-07-29 10:19:21"
143182,,"2016-07-29 10:19:22"
143183,,"2016-07-29 10:19:24"
143184,,"2016-07-29 10:19:26"
143185,,"2016-07-29 10:19:28"
143186,,"2016-07-29 10:19:30"
143187,,"2016-07-29 10:19:32"
143188,,"2016-07-29 10:19:34"
143189,,"2016-07-29 10:19:36"
143190,,"2016-07-29 10:19:38"
143191,,"2016-07-29 10:19:40"
143192,,"2016-07-29 10:19:42"
143193,,"2016-07-29 10:19:43"
143202,,"2016-07-29 10:21:30"
143203,,"2016-07-29 10:21:32"
143204,,"2016-07-29 10:21:37"
143205,,"2016-07-29 10:21:39"
143206,,"2016-07-29 10:21:41"
143207,,"2016-07-29 10:21:43"
143208,,"2016-07-29 10:21:45"
143209,,"2016-07-29 10:21:48"
143210,,"2016-07-29 10:21:50"
143211,,"2016-07-29 10:21:52"
143212,,"2016-07-29 10:21:54"
143213,,"2016-07-29 10:21:56"
143214,,"2016-07-29 10:21:57"
143215,,"2016-07-29 10:21:59"
143216,,"2016-07-29 10:22:01"
143217,,"2016-07-29 10:22:03"
143218,,"2016-07-29 10:22:05"
143219,,"2016-07-29 10:22:07"
143220,,"2016-07-29 10:22:09"
143221,,"2016-07-29 10:22:11"
143222,,"2016-07-29 10:22:13"
143223,,"2016-07-29 10:22:15"
143224,,"2016-07-29 10:22:17"
143225,,"2016-07-29 10:22:19"
143226,,"2016-07-29 10:22:21"
143227,,"2016-07-29 10:22:23"
143228,,"2016-07-29 10:22:25"
143229,,"2016-07-29 10:22:27"
143230,,"2016-07-29 10:22:29"
143231,,"2016-07-29 10:22:31"
143232,,"2016-07-29 10:22:33"
143233,,"2016-07-29 10:22:35"
143234,,"2016-07-29 10:22:38"
143235,,"2016-07-29 10:22:40"
143236,,"2016-07-29 10:22:42"
143237,,"2016-07-29 10:22:44"
143238,,"2016-07-29 10:22:46"
143239,,"2016-07-29 10:22:48"
143264,,"2016-07-29 10:30:07"
143265,,"2016-07-29 10:30:10"
143266,,"2016-07-29 10:30:12"
143267,,"2016-07-29 10:30:14"
143268,,"2016-07-29 10:30:16"
143269,,"2016-07-29 10:30:18"
143270,,"2016-07-29 10:30:20"
143271,,"2016-07-29 10:30:22"
143272,,"2016-07-29 10:30:25"
143273,,"2016-07-29 10:30:28"
143274,,"2016-07-29 10:30:31"
143275,,"2016-07-29 10:30:34"
143276,,"2016-07-29 10:30:36"
143277,,"2016-07-29 10:30:40"
143278,,"2016-07-29 10:30:43"
143279,,"2016-07-29 10:30:46"
143280,,"2016-07-29 10:30:49"
143281,,"2016-07-29 10:30:51"
143282,,"2016-07-29 10:30:54"
143283,,"2016-07-29 10:30:56"
143284,,"2016-07-29 10:30:58"
143285,,"2016-07-29 10:31:01"
143286,,"2016-07-29 10:31:03"
143287,,"2016-07-29 10:31:05"
143288,,"2016-07-29 10:31:07"
143289,,"2016-07-29 10:31:10"
143290,,"2016-07-29 10:31:12"
143291,,"2016-07-29 10:31:14"
143292,,"2016-07-29 10:31:16"
143293,,"2016-07-29 10:31:18"
143294,,"2016-07-29 10:31:20"
143295,,"2016-07-29 10:31:22"
143296,,"2016-07-29 10:31:24"
143297,,"2016-07-29 10:31:26"
143298,,"2016-07-29 10:31:29"
143299,,"2016-07-29 10:31:31"
143300,,"2016-07-29 10:31:33"
143301,,"2016-07-29 10:31:35"
143302,,"2016-07-29 10:31:37"
143303,,"2016-07-29 10:31:39"
143304,,"2016-07-29 10:31:41"
143305,,"2016-07-29 10:31:43"
143306,,"2016-07-29 10:31:45"
143307,,"2016-07-29 10:31:47"
143308,,"2016-07-29 10:31:49"
143309,,"2016-07-29 10:31:51"
143310,,"2016-07-29 10:31:53"
143311,,"2016-07-29 10:31:55"
143312,,"2016-07-29 10:31:58"
143313,,"2016-07-29 10:31:59"
143314,,"2016-07-29 10:32:02"
143315,,"2016-07-29 10:32:04"
143316,,"2016-07-29 10:33:27"
143317,,"2016-07-29 10:33:29"
143340,,"2016-07-29 10:41:34"
143341,,"2016-07-29 10:41:37"
143365,,"2016-07-29 10:49:05"
143366,,"2016-07-29 10:49:07"
143387,,"2016-07-29 11:00:06"
143388,,"2016-07-29 11:00:08"
143389,,"2016-07-29 11:00:10"
143390,,"2016-07-29 11:00:12"
143393,,"2016-07-29 11:05:06"
143394,,"2016-07-29 11:05:08"
143395,,"2016-07-29 11:05:10"
143419,0.000000000000000,"2016-07-29 11:19:12"
143420,0.000000000000000,"2016-07-29 11:19:14"
143421,0.000000000000000,"2016-07-29 11:19:16"
143436,,"2016-07-29 11:31:06"
143437,,"2016-07-29 11:31:08"
143446,,"2016-07-29 11:37:05"
143447,,"2016-07-29 11:37:07"
143454,,"2016-07-29 11:40:06"
143455,,"2016-07-29 11:40:08"
143456,,"2016-07-29 11:41:06"
143457,,"2016-07-29 11:41:07"
143460,,"2016-07-29 11:48:10"
143461,,"2016-07-29 11:48:12"
143472,,"2016-07-29 12:02:06"
143473,,"2016-07-29 12:02:08"
143474,,"2016-07-29 12:05:06"
143475,,"2016-07-29 12:05:07"
143476,,"2016-07-29 12:05:10"
143479,,"2016-07-29 12:07:06"
143480,,"2016-07-29 12:07:08"
143500,,"2016-07-29 12:14:06"
143501,,"2016-07-29 12:14:08"
143502,,"2016-07-29 12:17:06"
143503,,"2016-07-29 12:17:08"
143506,,"2016-07-29 12:21:06"
143507,,"2016-07-29 12:21:08"
143508,,"2016-07-29 12:22:07"
143509,,"2016-07-29 12:22:10"
143510,,"2016-07-29 12:25:07"
143511,,"2016-07-29 12:25:09"
143517,,"2016-07-29 12:27:07"
143518,,"2016-07-29 12:27:08"
143519,,"2016-07-29 12:27:10"
143520,,"2016-07-29 12:27:12"
143521,,"2016-07-29 12:27:14"
143522,,"2016-07-29 12:27:16"
143523,,"2016-07-29 12:27:20"
143524,,"2016-07-29 12:27:23"
143525,,"2016-07-29 12:27:26"
143526,,"2016-07-29 12:27:28"
143527,,"2016-07-29 12:27:30"
143528,,"2016-07-29 12:27:33"
143529,,"2016-07-29 12:27:35"
143530,,"2016-07-29 12:27:37"
143531,,"2016-07-29 12:27:39"
143532,,"2016-07-29 12:27:41"
143533,,"2016-07-29 12:27:43"
143534,,"2016-07-29 12:27:45"
143535,,"2016-07-29 12:32:06"
143536,,"2016-07-29 12:32:10"
143537,,"2016-07-29 12:32:12"
143538,,"2016-07-29 12:32:13"
143539,,"2016-07-29 12:32:15"
143540,,"2016-07-29 12:32:17"
143541,,"2016-07-29 12:32:19"
143542,,"2016-07-29 12:32:22"
143543,,"2016-07-29 12:32:23"
143544,,"2016-07-29 12:32:25"
143545,,"2016-07-29 12:32:27"
143546,,"2016-07-29 12:32:29"
143547,,"2016-07-29 12:32:31"
143548,,"2016-07-29 12:32:33"
143549,,"2016-07-29 12:32:36"
143550,,"2016-07-29 12:32:39"
143551,,"2016-07-29 12:32:42"
143552,,"2016-07-29 12:33:11"
143553,,"2016-07-29 12:33:13"
143630,,"2016-07-29 13:04:08"
143631,,"2016-07-29 13:04:10"
143632,,"2016-07-29 13:17:07"
143633,,"2016-07-29 13:17:09"
143686,,"2016-07-29 13:21:08"
143687,,"2016-07-29 13:21:10"
143688,0.030000000000000,"2016-07-29 13:27:11"
143689,,"2016-07-29 13:27:14"
143690,0.042600000000000,"2016-07-29 13:27:18"
143691,,"2016-07-29 13:28:08"
143692,,"2016-07-29 13:28:12"
143733,,"2016-07-29 13:52:10"
143734,,"2016-07-29 13:52:14"
143748,,"2016-07-29 14:01:20"
143749,,"2016-07-29 14:01:23"
143754,,"2016-07-29 14:05:15"
143755,,"2016-07-29 14:05:17"
143756,,"2016-07-29 14:05:19"
143757,0.000000000000000,"2016-07-29 14:05:26"
143758,0.000000000000000,"2016-07-29 14:05:28"
143761,0.000000000000000,"2016-07-29 14:12:06"
143762,0.000000000000000,"2016-07-29 14:12:08"
143767,0.000000000000000,"2016-07-29 14:13:23"
143768,0.000000000000000,"2016-07-29 14:13:25"
143773,0.000000000000000,"2016-07-29 14:16:15"
143774,0.000000000000000,"2016-07-29 14:16:18"
143775,0.000000000000000,"2016-07-29 14:16:23"
143776,0.000000000000000,"2016-07-29 14:16:25"
143777,0.000000000000000,"2016-07-29 14:16:27"
143778,0.000000000000000,"2016-07-29 14:17:06"
143779,0.000000000000000,"2016-07-29 14:17:08"
143780,,"2016-07-29 14:19:06"
143781,,"2016-07-29 14:19:08"
143782,0.000000000000000,"2016-07-29 14:23:06"
143783,0.000000000000000,"2016-07-29 14:23:08"
143784,0.000000000000000,"2016-07-29 14:24:07"
143785,0.000000000000000,"2016-07-29 14:24:09"
143786,0.000000000000000,"2016-07-29 14:24:17"
143787,0.000000000000000,"2016-07-29 14:24:18"
143790,,"2016-07-29 14:25:12"
143791,0.000000000000000,"2016-07-29 14:25:14"
143794,,"2016-07-29 14:29:08"
143795,,"2016-07-29 14:29:11"
143796,0.022500000000000,"2016-07-29 14:29:19"
143797,0.022500000000000,"2016-07-29 14:29:20"
143798,,"2016-07-29 14:35:07"
143799,,"2016-07-29 14:35:09"
143823,0.000000000000000,"2016-07-29 15:08:08"
143824,0.000000000000000,"2016-07-29 15:08:10"
143825,,"2016-07-29 15:08:19"
143826,,"2016-07-29 15:08:21"
143827,,"2016-07-29 15:08:23"
143828,,"2016-07-29 15:08:26"
143829,,"2016-07-29 15:08:28"
143830,0.002250000000000,"2016-07-29 15:12:08"
143831,0.002250000000000,"2016-07-29 15:12:09"
143836,,"2016-07-29 15:16:07"
143837,,"2016-07-29 15:16:09"
143840,0.000000000000000,"2016-07-29 15:19:07"
143841,0.000000000000000,"2016-07-29 15:19:09"
143842,,"2016-07-29 15:21:07"
143843,,"2016-07-29 15:21:09"
143846,,"2016-07-29 15:21:23"
143847,,"2016-07-29 15:21:25"
143856,,"2016-07-29 15:26:12"
143857,,"2016-07-29 15:26:14"
143858,,"2016-07-29 15:30:07"
143859,,"2016-07-29 15:30:09"
143860,,"2016-07-29 15:37:06"
143861,,"2016-07-29 15:37:08"
143864,0.000000000000000,"2016-07-29 15:38:15"
143865,0.000000000000000,"2016-07-29 15:38:17"
143872,,"2016-07-29 15:42:28"
143873,,"2016-07-29 15:42:30"
143895,,"2016-07-29 15:55:05"
143896,,"2016-07-29 15:55:08"
143897,,"2016-07-29 15:56:06"
143898,,"2016-07-29 15:56:08"
143899,,"2016-07-29 15:56:10"
143900,,"2016-07-29 15:56:12"
143901,,"2016-07-29 15:56:14"
143902,,"2016-07-29 15:56:16"
143903,,"2016-07-29 15:56:18"
143904,,"2016-07-29 15:56:21"
143905,,"2016-07-29 15:56:23"
143906,,"2016-07-29 15:56:24"
143907,,"2016-07-29 15:56:26"
143908,,"2016-07-29 15:56:28"
143909,,"2016-07-29 15:56:30"
143910,,"2016-07-29 15:56:31"
143911,,"2016-07-29 15:56:33"
143912,,"2016-07-29 15:56:56"
143913,,"2016-07-29 15:56:58"
143914,,"2016-07-29 15:57:00"
143915,,"2016-07-29 15:57:03"
143923,,"2016-07-29 16:05:30"
143924,0.027000000000000,"2016-07-29 16:05:32"
143925,,"2016-07-29 16:05:34"
143926,,"2016-07-29 16:05:35"
143927,,"2016-07-29 16:05:37"
143928,,"2016-07-29 16:05:39"
143929,,"2016-07-29 16:05:41"
143930,,"2016-07-29 16:05:43"
143931,,"2016-07-29 16:05:45"
143932,,"2016-07-29 16:05:47"
143933,,"2016-07-29 16:05:49"
143934,,"2016-07-29 16:05:50"
143935,,"2016-07-29 16:05:52"
143936,,"2016-07-29 16:05:54"
143937,,"2016-07-29 16:05:56"
143938,0.013000000000000,"2016-07-29 16:05:58"
143939,,"2016-07-29 16:05:59"
143940,,"2016-07-29 16:06:02"
143941,,"2016-07-29 16:06:04"
143942,,"2016-07-29 16:06:06"
143943,,"2016-07-29 16:06:07"
143944,,"2016-07-29 16:06:09"
143945,,"2016-07-29 16:06:11"
143946,,"2016-07-29 16:06:13"
143947,,"2016-07-29 16:06:15"
143948,,"2016-07-29 16:06:17"
143949,,"2016-07-29 16:06:19"
143950,,"2016-07-29 16:06:20"
143951,,"2016-07-29 16:06:23"
143952,,"2016-07-29 16:06:25"
143953,,"2016-07-29 16:06:27"
143954,,"2016-07-29 16:06:28"
143955,,"2016-07-29 16:06:30"
143956,,"2016-07-29 16:06:32"
143957,,"2016-07-29 16:06:34"
143958,,"2016-07-29 16:06:36"
143959,,"2016-07-29 16:06:37"
143960,,"2016-07-29 16:06:39"
143961,,"2016-07-29 16:06:41"
143962,,"2016-07-29 16:06:43"
143963,,"2016-07-29 16:06:45"
143964,,"2016-07-29 16:06:47"
143965,,"2016-07-29 16:06:48"
143966,,"2016-07-29 16:06:50"
143967,,"2016-07-29 16:06:52"
143968,,"2016-07-29 16:06:54"
143969,,"2016-07-29 16:06:56"
143970,,"2016-07-29 16:06:57"
143971,,"2016-07-29 16:06:59"
143972,,"2016-07-29 16:07:01"
143973,,"2016-07-29 16:07:03"
143974,,"2016-07-29 16:07:05"
144010,0.000000000000000,"2016-07-29 16:22:33"
144011,0.000000000000000,"2016-07-29 16:22:35"
144110,,"2016-07-29 16:48:14"
144111,,"2016-07-29 16:48:16"
144112,,"2016-07-29 16:48:18"
144113,,"2016-07-29 16:48:19"
144114,,"2016-07-29 16:48:21"
144121,,"2016-07-29 16:54:22"
144122,,"2016-07-29 16:54:27"
144123,,"2016-07-29 16:54:29"
144124,,"2016-07-29 16:54:33"
144125,,"2016-07-29 16:54:37"
144126,,"2016-07-29 16:54:40"
144127,,"2016-07-29 16:54:42"
144128,,"2016-07-29 16:54:47"
144129,,"2016-07-29 16:54:50"
144130,,"2016-07-29 16:54:52"
144131,,"2016-07-29 16:54:54"
144132,,"2016-07-29 16:54:58"
144133,,"2016-07-29 16:55:02"
144134,,"2016-07-29 16:55:06"
144135,,"2016-07-29 16:55:08"
144136,,"2016-07-29 16:55:11"
144137,,"2016-07-29 16:55:14"
144138,,"2016-07-29 16:55:19"
144139,,"2016-07-29 16:55:23"
144140,,"2016-07-29 16:55:27"
144141,,"2016-07-29 16:55:29"
144142,,"2016-07-29 16:55:32"
144143,,"2016-07-29 16:55:34"
144144,,"2016-07-29 16:55:37"
144145,,"2016-07-29 16:55:40"
144146,,"2016-07-29 16:55:42"
144147,,"2016-07-29 16:55:49"
144148,,"2016-07-29 16:55:52"
144149,,"2016-07-29 16:55:55"
144150,,"2016-07-29 16:55:57"
144151,,"2016-07-29 16:55:59"
144152,,"2016-07-29 16:56:01"
144153,,"2016-07-29 16:56:06"
144154,,"2016-07-29 16:56:09"
144155,,"2016-07-29 16:56:11"
144156,,"2016-07-29 16:56:13"
144157,,"2016-07-29 16:56:15"
144158,,"2016-07-29 16:56:18"
144159,,"2016-07-29 16:56:20"
144160,,"2016-07-29 16:56:22"
144161,,"2016-07-29 16:56:24"
144162,,"2016-07-29 16:56:26"
144163,,"2016-07-29 16:56:28"
144164,,"2016-07-29 16:56:29"
144165,,"2016-07-29 16:56:32"
144166,,"2016-07-29 16:56:34"
144167,,"2016-07-29 16:56:35"
144168,,"2016-07-29 16:56:37"
144169,,"2016-07-29 16:56:39"
144170,,"2016-07-29 16:56:41"
144171,,"2016-07-29 16:56:43"
144172,,"2016-07-29 16:56:46"
144173,,"2016-07-29 16:56:47"
144174,,"2016-07-29 16:56:49"
144175,,"2016-07-29 16:56:51"
144176,,"2016-07-29 16:56:53"
144177,,"2016-07-29 16:56:54"
144189,,"2016-07-29 17:30:06"
144190,,"2016-07-29 17:30:08"
144232,,"2016-07-29 17:52:04"
144233,,"2016-07-29 17:52:06"
144234,,"2016-07-29 17:55:05"
144235,,"2016-07-29 17:55:07"
144236,,"2016-07-29 17:55:08"
144237,,"2016-07-29 17:55:10"
144238,,"2016-07-29 17:55:12"
144239,,"2016-07-29 17:55:14"
144240,,"2016-07-29 17:55:15"
144241,,"2016-07-29 17:55:17"
144242,,"2016-07-29 17:55:19"
144243,,"2016-07-29 17:55:21"
144244,,"2016-07-29 17:55:23"
144245,,"2016-07-29 17:55:25"
144246,,"2016-07-29 17:55:28"
144247,,"2016-07-29 17:55:31"
144248,,"2016-07-29 17:55:33"
144249,,"2016-07-29 17:55:36"
144250,,"2016-07-29 17:55:38"
144251,,"2016-07-29 17:55:39"
144252,,"2016-07-29 17:55:41"
144253,,"2016-07-29 17:55:42"
144254,,"2016-07-29 17:55:44"
144255,,"2016-07-29 17:55:46"
144256,,"2016-07-29 17:55:48"
144257,,"2016-07-29 17:55:49"
144258,,"2016-07-29 17:55:52"
144259,,"2016-07-29 17:55:54"
144260,,"2016-07-29 17:55:55"
144261,,"2016-07-29 17:55:57"
144262,,"2016-07-29 17:55:59"
144263,,"2016-07-29 17:56:01"
144264,,"2016-07-29 17:56:02"
144265,,"2016-07-29 17:56:04"
144266,,"2016-07-29 17:56:06"
144267,,"2016-07-29 17:56:08"
144268,,"2016-07-29 17:56:10"
